SMILES,AQSOL
ClC1=CC=C(NN=C(C#N)C#N)C=C1,-4.36
CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,-5.35
OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O,-0.18
OC(=O)C1=CC=C(O)C(=C1)C(O)=O,-1.78
COC(=O)C1=CC=C(OC(C)=O)C=C1,-2.5
CCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,-4.69
NC1=NC2=C(C=NC=N2)N=C1,-2.31
NC1=NC2=C(N=CN=C2)N=C1,-2.34
CCCC(=O)NNC(=O)C1=CC=NC=C1,-0.32
CC(=O)OC1=CC=C(NC(N)=O)C=C1,-2.49
OC(=O)C1=C(O)C(=CC=C1)C(O)=O,-2.11
CCNC1=NC(=NC(=O)N1)N(CC)CC,-3.64
IC1=CC=CC(=C1)N=C=S,-4.68
NC1=NC=NC2=C1N=CC=N2,-2.31
CC1CCC2(OC1)OC3CC4C5CC=C6CC(O)CCC6(C)C5CCC4(C)C3C2C,-7.32
O=C1NC2=C(C=NC=N2)N=C1,-2.12
O=C1NC2=C(N=CN=C2)N=C1,-2.71
O=C1NC2=C(C=N1)N=CC=N2,-2
OC(=O)C1=CC=CC(=C1C(O)=O)O,-2.11
CCOC(=O)C1=CC=C(C=C1)N=C=S,-4.05
CCCNC1=NC(=NC(=N1)Cl)NC(C)C,-3.74
O=C1NC2=C(N1)C=NC(=O)N2,-3.6
O=C1NC2=C(N1)C(=O)NC=N2,-2.96
CC(=O)OC(C(O)=O)C1=CC=CC=C1,-1.23
OC(=O)COC1=C(Cl)C=CC(=C1)Cl,-2.62
OC(=O)COC1=C(Cl)C=CC=C1Cl,-2.15
CCCCC(=O)NNC(=O)C1=CC=NC=C1,-1.01
CCCC(=O)N1C(=O)NC=C(F)C1=O,-1.28
CCC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.72
CCC(=O)NC1=NC(=C(Cl)S1)C,-3.06
CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,-4.35
ClC1=NC2=C(C=N1)N=CC=N2,-0.71
CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,-5.91
CCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,-4.76
CNC(=S)N(C)C1=C(C)C=C(Cl)C=C1,-3.66
CC1=C(CCCO1)C(=O)NC2=CC=CC=C2,-2.56
COC(=O)OC1=CC=C(NC(C)=O)C=C1,-1.69
CCCOC(=O)C1=CC=C(NC(C)=O)C=C1,-3.29
CCC(=O)OCN1C(=O)NC=C(F)C1=O,-0.77
COC1=NC2=C(N=CN=C2)N=C1,-1.14
COC1=NC2=C(C=NC=N2)N=C1,-0.91
CCCCCC(=O)NNC(=O)C1=CC=NC=C1,-1.24
COC(=O)C(N)CC1=CC(=C(O)C=C1)O,0.48
CC1=NC2=C(N=CN=C2)N=C1C,-0.46
S=C1NC2=C(C=NC=N2)N=C1,-2.71
S=C1NC2=C(C=N1)N=CC=N2,-2.68
CCCNC(=O)N1C=C(F)C(=O)NC1=O,-1.83
CCCCC(=O)N1C(=O)NC=C(F)C1=O,-2.3
OCC1OC(C(O)C1O)N2C=CC(=O)CC2=O,-0.77
CCCC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.83
CN1C(=O)C=NC2=C1N=CN=C2,-0.92
CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.28
CN1C=NC2=C(N=CC=N2)C1=O,-1.07
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,0.3
CCOC(=O)OCOC1=CC=C(NC(C)=O)C=C1,-2.43
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2=O,-3.48
CC(C)(C)C(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,-7.16
CC(C)(C)C(=O)OC1=C(C=CC=C1)C(O)=O,-3.01
CCCCCCC(=O)NNC(=O)C1=CC=NC=C1,-2.1
CC1=NC2=C(N=C1)C(=O)NC=N2,-1.56
CCCCOC(=O)C1=CC=C(NC(C)=O)C=C1,-3.46
CC1=NC2=C(N=CNC2=O)N=C1,-1.65
NC1=NC2=C(N=CC=N2)C(=N1)N,-2.69
CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.93
CCCC(=O)OCN1C(=O)NC=C(F)C1=O,-1.13
CC(=O)C1=CC=C(NN=C(C#N)C#N)C=C1,-2.71
NC1=NC(=O)NC2=C1N=CC=N2,-3.36
NC1=NC(=O)C2=C(N1)N=CC=N2,-3.97
O=C1NC2=C(NC1=O)N=CN=C2,-2.69
CC(=O)OC1=CC=C(C=C1)\C=N\NC(N)=O,-2.84
O=C1NC2=C(N=C1)C(=O)NC=N2,-2.82
CN(C)C1=NC2=C(C=NC=N2)N=C1,-0.09
O=C1NC2=C(N=CNC2=O)N=C1,-2.96
CCCCCCCC(=O)NNC(=O)C1=CC=NC=C1,-2.91
CCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-6.19
CCCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.57
CCCCC(=O)OCN1C(=O)NC=C(F)C1=O,-1.66
CSC1=NC2=C(C=NC=N2)N=C1,-1.55
OC(=O)COC1=CC(=C(Cl)C(=C1)Cl)Cl,-2.94
CCCCCC(=O)OC1=CC=C(NC(C)=O)C=C1,-4.14
CCCCCCCCC(=O)NNC(=O)C1=CC=NC=C1,-3.52
CCC(CC)C(=O)OC1=C(C=CC=C1)C(O)=O,-1.84
OC(=O)COC1=C(Cl)C(=CC(=C1)Cl)Cl,-3
CN1CCCCC1C(=O)NC2=C(C)C=CC=C2C,-1.99
O=C(COC(=O)C1=CC=CC=C1)NC2CCCCC2,-3.9
CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2O,-4.4
O=C(C1=CC=CC=C1)C2=NC=CC=C2,-2.02
CCCCCC(=O)OCN1C(=O)NC=C(F)C1=O,-2.11
CCCC(=N\OCC)/C1=C(O)CC(CC1=O)C2CCCSC2,-3.58
CCCCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-3.37
CC(=O)OC1=CC2=C(C=CC=C2)C=C1,-3.44
CCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,-5.72
CCN(CC)C(=O)C(C)OC(=O)C1=CC=CC=C1,-2.28
CCC1(CCC(=O)N(CO)C1=O)C2=CC=CC=C2,-1.66
CCCCCCCCCC(=O)NNC(=O)C1=CC=NC=C1,-4.17
CC1=CC=C(OC2=CC=C(C)C=C2)C=C1,-4.85
COCCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-1.69
OCN1C(=O)OC2=CC=C(Cl)C=C12,-2.7
ClC1=CC(=CC(=C1)C2(CO2)CC(Cl)(Cl)Cl)Cl,-5.25
CC1=NC2=C(N=C1C)C(=O)NC=N2,-2.29
CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC4(O)CCC(O)=O,-5.17
CC(=O)OC1=CC2=C(NC(=O)C2)C=C1,-1.54
CCC1=NC2=C(N=CN=C2)N=C1CC,-0.18
NC(=N)NC(=O)C1=NC(=C(N)N=C1N)Cl,-2.87
CCN(CC)CCOC(=O)C1=CC=C(NC(C)=O)C=C1,-1.65
ClCC(=O)C1=CC=C(NN=C(C#N)C#N)C=C1,-3.19
CCCCCOC(=O)C(N)CC1=CC(=C(O)C=C1)O,-0.99
CCC(CC)(C(=O)NC(N)=O)C(=O)OCC1=CC=CC=C1,-3.66
CCCCCCCC(=O)OC1=CC=C(NC(C)=O)C=C1,-4.44
CN(C1CCCCC1)C(=O)COC(=O)C2=CC=CC=C2,-3.29
NC1=NC(=O)C2=C(N1)N=CC(=O)N2,-3.86
O=C1NC(=O)C2=C(N1)NC(=O)C=N2,-3.34
CCC1CCCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.72
CCCCCCCC(=O)OCN1C(=O)NC=C(F)C1=O,-3.29
O=C1NC=NC2=C1NC(=O)C(=O)N2,-3.69
CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O,-4.99
CCC(C(=O)NC(N)=O)(C(=O)OC)C1=CC=CC=C1,-2.75
COCC(C)OC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.48
CCCCCCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-4.32
CC(C)CN(CC(C)C)C(=O)COC(=O)C1=CC=CC=C1,-3.56
CCCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,-6.89
CC(=O)C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,-1.17
CNC(=O)N(C)C1=NN=C(S1)C(C)(C)CCl,-2.47
CC(O)CN(CC(C)O)C(=O)COC(=O)C1=CC=CC=C1,-1.18
CCCCCCCCCC(=O)OC1=CC=C(NC(C)=O)C=C1,-4.53
CCC1(C(=O)NC(=S)NC1=O)C2=CC=CC=C2,-3.58
S=C=NC1=CC=C(C=C1)C2=CC=CC=C2,-4.85
NC(CC1=CC(=C(O)C=C1)O)C(=O)OC2CCCCC2,-1.27
C1CC2=CC=C3CCCC4=CC=C(C1)C2=C34,-5.96
OC(=O)COC1=C(Cl)C(=C(Cl)C=C1Cl)Cl,-3.41
CCC1=NC2=C(N=C(N)N=C2)N=C1CC,-3.04
OC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,-3.73
CCC1=NC2=C(N=C1CC)C(=NC=N2)N,-2.93
CC(=O)OC1=CC=C(C=C1)C2=CC=CC=C2,-4.4
CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(CCC4(C)C3CCC12C)C(O)=O,-8.76
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O,-4.5
OCC1OC(CC1O)N2C=C(C(=O)NC2=O)C(F)(F)F,-0.71
CCC1(C(=O)NC(=O)N(CO)C1=O)C2=CC=CC=C2,-1.6
O=C1NC(=O)C2=C(N1)NC(=O)C(=O)N2,-4.06
CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,-3.48
OC1CCN2C(=O)C3=C(C=CC=C3)N=C12,-2.1
CCC1=C(NC(=O)N1)C(=O)C2=CC=NC=C2,-1.99
CC(=O)NC(CC1=CC=C(OC(C)=O)C=C1)C(N)=O,-1.9
CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,-4.6
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(O)=O,-1.04
CC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-5.06
CCC1=NC2=C(N=C1CC)C(=NC(=O)N2)N,-3.55
CCC1=NC2=C(N=C1CC)C(=O)NC(=N2)N,-4.28
CCC1=NC2=C(N=C1CC)C(=O)NC(=O)N2,-2.39
COC1=C(OC2OC(CO)C(O)C(O)C2O)C=CC(=C1)\C=C\CO,-1.87
NC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-4.09
OC(=O)COC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-3.75
ClC1=CC2=C(C(=CC=C2Cl)Cl)C(=C1)Cl,-7.51
COCC1(C)OC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,-4.66
OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)O,-3.54
COC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.08
OC(=O)C1=C(Cl)C=CC2=C1N=CC(=C2)Cl,-3.57
O=C(NNC(=O)C1=CC=NC=C1)C2=CC=CC=C2,-2.54
BrC1=C(C=CC2=CC=CC=C12)N=C=S,-4.32
FCCOC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,-5.01
CC(COC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2,-1.53
O=C(COC(=O)C1=CC=CC=C1)N(C2CCCCC2)C3CCCCC3,-5.06
S=C(NNC1=CC=CC=C1)N=NC2=CC=CC=C2,-6.61
O=C(C1=CC=CC=C1)C2=CC=CC(=C2)N=C=S,-5.4
OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)Cl,-5.3
CC1=C(CC(O)=O)SC2=C1C=CC(=C2)Cl,-3.84
O=C(CC1=CC=CC=C1)NNC(=O)C2=CC=NC=C2,-2.47
CC1=NC(=C(S1)C(=O)NC2=CC=CC=C2)C,-1.73
ClC1=CC=C(OC2=C(Cl)C=CC=C2Cl)C=C1,-5.91
COC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-4.8
ClC1=CC(=C(OC2=CC=CC=C2)C(=C1)Cl)Cl,-6.11
COC1=CC=C2C3CC4=C5C(=C(OC)C=C4)OC1C25CCN3C,-2.66
ClC1=CC=C(Cl)C(=C1Cl)OC2=CC=CC=C2,-5.95
COC1=C(O)C2=C(CC3C4C=CC(=O)CC24CCN3C)C=C1,-1.87
CC1=C(C=CC=C1)C(=O)NNC(=O)C2=CC=NC=C2,-2.73
CCN1CCN2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.5
C1CN=C(CN(CC2=CC=CC=C2)C3=CC=CC=C3)N1,-2.6
CC12CCC3=C(C=CC4=C3C=CC(=C4)O)C1CCC2O,-4.64
CC(N(O)C(N)=O)C1=CC2=C(S1)C=CC=C2,-3.37
CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,-6.22
CC(=O)OC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,-4.14
CC1CN(C)C(C)C2=NC3=C(C=CC=C3)C(=O)N12,-2.09
OC(=O)C1=CC(=O)C2=C(O1)C=C3CCCCC3=C2,-1.05
O=C(OC1=CC=CC(=C1)N=C=S)C2=CC=CC=C2,-4.85
CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC(=O)N(C)CC(N)=O,-3.41
CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,-1.7
O=C(OC1=CC=CC(=C1)N=C=S)C2=CC=CN=C2,-4.3
CCCN1CCN2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.31
CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,-1.27
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C,-4.24
CC12CCC3=C(C=CC4=C3C=CC(=C4)O)C1CCC2=O,-4.96
CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O,-1.22
ClC1=CC(=C(Cl)C(=C1)Cl)C2=CC=CC=C2Cl,-6.23
CCN1CC(C)N2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.46
CC(=O)OC1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1,-4.44
CC(=O)C1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-4.86
ClC1=CC=CC(=C1Cl)C2=C(Cl)C=CC=C2Cl,-6.3
OCCN1C=CC(=O)C(=C1C(O)C2=CC=CC=C2)O,-2.82
ClC1=C(Cl)C=C(OC2=CC=C(Cl)C(=C2)Cl)C=C1,-6.98
CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3,-5.23
N#CC(=NNC1=CC=C(C=C1)N=NC2=CC=CC=C2)C#N,-4.92
ClC1=CC=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1,-7.35
ClC1=CC(=CC(=C1)OC2=CC=C(Cl)C(=C2)Cl)Cl,-7.32
NC(CC1=CC(=C(O)C=C1)O)C(=O)OCC2=CC=CC=C2,-1.81
ClC1=CC=C(OC2=CC(=C(Cl)C=C2)Cl)C(=C1)Cl,-7
ClC1=CC=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1,-7.04
ClC1=CC=C(OC2=CC(=CC(=C2)Cl)Cl)C(=C1)Cl,-7.14
ClC1=CC=C(Cl)C(=C1)OC2=CC=C(Cl)C(=C2)Cl,-7.07
ClC1=CC=C(OC2=CC=C(Cl)C(=C2Cl)Cl)C=C1,-7.01
CCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-2.46
ClC1=CC=C(OC2=CC(=CC(=C2Cl)Cl)Cl)C=C1,-7.14
ClC1=C(Cl)C=C(OC2=CC=CC(=C2Cl)Cl)C=C1,-6.9
ClC1=CC=CC(=C1)OC2=CC(=C(Cl)C=C2Cl)Cl,-7.27
ClC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2Cl)C=C1,-6.83
ClC1=CC=CC(=C1)OC2=CC=C(Cl)C(=C2Cl)Cl,-7.09
ClC1=CC=C(OC2=C(Cl)C=CC(=C2)Cl)C(=C1)Cl,-6.77
ClC1=C(Cl)C=C(OC2=C(Cl)C=CC=C2Cl)C=C1,-6.56
ClC1=CC(=C(OC2=CC=CC(=C2Cl)Cl)C=C1)Cl,-6.65
CCCN1CC(C)N2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.24
ClC1=CC=C(OC2=C(Cl)C=CC(=C2Cl)Cl)C=C1,-6.64
ClC1=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=CC=C1,-7
NC(CC1=CC(=C(O)C(=C1)I)I)C(O)=O,-2.86
ClC1=CC=C(OC2=C(Cl)C=CC=C2)C(=C1Cl)Cl,-6.74
ClC1=C(Cl)C(=C(Cl)C(=C1)OC2=CC=CC=C2)Cl,-7.52
OC1C(O)C(O)C2C(NC(=O)C3=C(O)C4=C(OCO4)C=C23)C1O,-3.8
ClC1=C(Cl)C(=C(OC2=CC=CC=C2)C(=C1)Cl)Cl,-7.06
CC1CCC2=CC(=CC3=C2N1C=C(C(O)=O)C3=O)F,-3.74
ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)OC2=CC=CC=C2,-7.02
OC(=O)CCC(=O)OCN1C(=O)OC2=CC=C(Cl)C=C12,-3.41
C=CC1CN2CCC1CC2C(=O)C3=CC=NC4=C3C=CC=C4,-3.19
CC1=C2C=CC3=C(C=CC=C3)C2=CC4=C1CCCC4,-6.75
ClC1=CC(=C(Cl)C(=C1)C2=C(Cl)C(=CC=C2)Cl)Cl,-6.96
CCCC1=C2CCCCC2=CC3=C1OC(=CC3=O)C(O)=O,-1.9
OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-3.3
ClC1=CC=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1Cl,-8.25
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=CC=C5)C#C,-7.75
ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C=C1Cl,-7.83
CC1CC2C3CCC(O)(C(=O)COC(=O)CCC(O)=O)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14,-4.2
ClC1=CC=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C(=C1)Cl,-7.89
ClC1=CC=C(C=C1)C(C2=C(Cl)C=CC=C2)C(Cl)(Cl)Cl,-7.13
ClC1=CC(=CC(=C1)Cl)OC2=C(Cl)C=C(Cl)C(=C2)Cl,-8.06
ClC1=CC(=C(Cl)C(=C1)Cl)OC2=CC=C(Cl)C(=C2)Cl,-7.83
ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C(=C1)Cl,-7.61
ClC1=CC(=CC(=C1)Cl)OC2=C(Cl)C(=C(Cl)C=C2)Cl,-7.86
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C=C1,-8.06
ClC1=CC(=C(OC2=CC=C(Cl)C(=C2)Cl)C(=C1)Cl)Cl,-7.62
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C=C2)Cl)C(=C1)Cl,-7.44
ClC1=CC=C(Cl)C(=C1)OC2=C(Cl)C=C(Cl)C(=C2)Cl,-7.56
ClC1=CC=C(OC2=C(Cl)C(=CC(=C2)Cl)Cl)C(=C1)Cl,-7.64
ClC1=CC=C(OC2=C(Cl)C(=CC=C2Cl)Cl)C=C1Cl,-7.35
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C=C2Cl)Cl)C=C1,-7.77
ClC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2Cl)C(=C1)Cl,-7.33
ClC1=C(Cl)C(=CC=C1)OC2=C(Cl)C=C(Cl)C(=C2)Cl,-7.48
ClC1=CC=C(Cl)C(=C1)OC2=C(Cl)C(=C(Cl)C=C2)Cl,-7.7
NC(=N)C1=CC(=CC=C1)NC(=O)NC2=CC(=CC=C2)C(N)=N,-1.77
ClC1=C(Cl)C(=CC=C1)OC2=C(Cl)C(=C(Cl)C=C2)Cl,-7.38
ClC1=CC=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1,-7.76
ClC1=CC=C(C=C1)N2N=NC3C4CC(C5N=NC45)C23,-4.87
ClC1=CC=C(OC2=C(Cl)C(=CC=C2Cl)Cl)C(=C1)Cl,-7.24
ClC1=CC=CC(=C1OC2=C(Cl)C=C(Cl)C(=C2)Cl)Cl,-7.12
ClC1=C(Cl)C(=C(OC2=C(Cl)C=CC=C2Cl)C=C1)Cl,-7.23
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)CN,-1.98
ClC1=C(Cl)C(=C(OC2=CC=CC=C2)C(=C1Cl)Cl)Cl,-7.94
CC(OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1)C(O)=O,-5.04
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)CN,-2.44
OC1=CC=CC2=C1C(=O)C3=C(C=CC=C3O)C2=O,-5.19
CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=C(OC(C)=O)C=C2,-4.41
CCCC1=C2OC(=CC(=O)C2=C(O)C3=C1CCCC3)C(O)=O,-2.68
CC1(C)SC2C(NC(=O)C(N)C3=CC=CC=C3)C(=O)N2C1C(O)=O,-1.99
CC(C)C1(O)CCN2CC3C4=C(CCC5=C3C(=CC=C5)C2C1)C=CC=C4,-3.81
CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCNCC3)C(=C2)F,-2.76
CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O,-1.58
ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1)Cl,-8.49
CC(C)C1(C)N=C(NC1=O)C2=NC3=C(C=CC=C3)C=C2C(O)=O,-3.72
CC(=O)OCN1C=C(F)C(=O)N(C1=O)C(=O)C2=CC=CC=C2,-3.34
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N3CCNCC3)C(=C2)F,-2.92
ClC1=CC(=C(Cl)C(=C1)Cl)OC2=CC(=C(Cl)C=C2Cl)Cl,-8.41
ClC1=CC(=C(Cl)C(=C1)OC2=C(Cl)C(=C(Cl)C=C2)Cl)Cl,-8.55
ClC1=CC=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1Cl,-8.3
ClC1=CC(=C(OC2=C(Cl)C(=C(Cl)C=C2Cl)Cl)C=C1)Cl,-8.47
CC(=O)OC1=CC=C(CC(NC(=O)C2=CC=CC=C2)C(N)=O)C=C1,-3.89
ClC1=CC=C(Cl)C(=C1Cl)OC2=C(Cl)C=C(Cl)C(=C2)Cl,-7.88
ClC1=CC(=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1)Cl,-8.42
ClC1=C(Cl)C(=C(OC2=C(Cl)C=CC(=C2Cl)Cl)C=C1)Cl,-7.96
CCC(CC1=C(I)C(=C(I)C=C1I)N)C(O)=O,-4.58
CC1(C)SC2C(NC(=O)C(N)C3=CC=C(O)C=C3)C(=O)N2C1C(O)=O,-2.17
CN1C=C(C(N)=O)C(=C(F)C1=O)NC2=C(F)C=C(Br)C=C2,-4.14
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)C(N)CC(C)C,-3.82
CCC(C)C(N)C(=O)OCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-3.82
CCCC(=O)OCN1C=C(F)C(=O)N(C1=O)C(=O)C2=CC=CC=C2,-3.73
CNN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCN(C)CC3)C(=C2)F,-3.73
COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCCOC(=O)CN3CCOCC3,-4.3
ClC1=CC=C(C=C1Cl)C2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,-8.9
ClC1=CC(=C(Cl)C(=C1Cl)C2=CC(=C(Cl)C(=C2)Cl)Cl)Cl,-9.1
CCCOC(=O)N1C2CN3C4=C(C(COC(N)=O)C3(OC)C12)C(=O)C(=C(C)C4=O)N,-3.48
CCC(C)C(N)C(=O)OCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-4.52
COC1=CC2=C(C=C1OC)C34CCN5CC6=CCOC7CC(=O)N2C3C7C6CC45,-2.79
ClC1=CC(=CC(=C1Cl)Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,-9.54
C1CC2=CC3=CC4=C(C=CC=C4)C=C3C5=C2C1=CC=C5,-2.97
CSC1=CC=C2OC3=C(C=C(C=C3)C(O)=O)C(=O)C2=C1,-5.32
CCN1C=C(C(O)=O)C(=O)C2=C1C(=C(N3CCNC(C)C3)C(=C2)F)F,-2.33
CCN1CCN(CC1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4CC4)C(O)=O,-3.18
OC(=O)CCC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3,-2.24
CC(=O)NC1=C(I)C=C(I)C(=C1I)C(O)=O,-2.64
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C(=C1)Cl,-9.64
O=C1OC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=C1C=CC=C4,-3.85
CN1CC2CC1CN2C3=CC4=C(C=C3F)C(=O)C(=CN4C5CC5)C(O)=O,-2.9
OC1=CC2=C(C(=C1)O)C(=O)C=C(O2)C3=CC(=C(O)C=C3)O,-3.61
CCCC1=C(O)N2N(C1=O)C3=CC(=CC=C3N=C2N(C)C)C,-3.63
CCCCC1=CC2=C(C=C1)C=C3C=CC4=C(C=CC=C4)C3=C2,-7.52
COC1=C(N2C(SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O,-1.89
CC1=C2C=CC3=C(C=CC=C3)C2=CC4=CC=C(Cl)C=C14,-7.44
CN1CCN(CC1)C2=C(F)C3=C(C=C2F)C(=O)C(=CN3CCF)C(O)=O,-2.73
CC1CCC2=C(N3CCC(O)CC3)C(=CC4=C2N1C=C(C(O)=O)C4=O)F,-3.78
CONC(=O)C1=CN(C)C(=O)C(=C1NC2=CC=C(Br)C=C2F)C,-3.28
OCC(CO)C(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-2.21
CC(C(=O)OCC(=O)N(C)CC(N)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2,-2.42
CCCCCC1=C2C=CC3=C(C=CC=C3)C2=CC4=C1C=CC=C4,-8.57
ClC1=CC(=C(Cl)C(=C1Cl)Cl)OC2=CC(=C(Cl)C(=C2Cl)Cl)Cl,-10.1
CCONC(=O)C1=CN(C)C(=O)C(=C1NC2=C(F)C=C(Br)C=C2)C,-3.82
CCCCCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-6.52
CSC1=CC=C(C=C1)C(=O)C2=CC(=CC3=C2OC=C3)CC(O)=O,-5.51
