Molecule,SMILES,Volume,PSA_RDKit,NHA,NHD,NRB,FractionCSP3,PSA_Volume_Ratio,E_HOMO,E_LUMO_HOMO_GAP,Dipole_Moment,Polarizability,PSA_DFT,Partition_Energy_kcal_mol,Hydration_Energy_kcal_mol,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB
E-0017362,Cc1c(N)c(-c2ccc(NCCN3CCCCC3)cc2)cc2cnccc12,354.472,54.18,4,2,5,0.347826087,0.152847051,-0.193050019,0.144449402,4.332339758,429.3626707,350.6529924,5.325801348,-11.80984866,2.3,239,24.9,261.8,,,,,
E-0017363,N#Cc1cnn2cc(-c3ccc(NCCN4CCCCC4)cc3)cnc12,325.656,69.25,6,1,5,0.35,0.212647702,-0.195808834,0.12217016,5.986165155,391.0034379,534.9606951,6.34826851,-14.16800005,1.6,251,1.1,23.4,,,,,
E-0017364,COc1cccc(Nc2cc(C)nc3ccc(NC(=N)N)cc23)c1,295.392,96.05,4,4,4,0.111111111,0.325161142,-0.198822985,0.145921892,1.586141414,360.7142001,364.8721087,8.339843488,-18.58624308,-0.5,260,,,,,,,
E-0017365,Cc1nnc(-c2ccn3nc(C(=O)N4C[C@@H]5CN(c6ccncc6)C[C@@H]5C4)cc3c2)s1,371.352,79.52,8,0,3,0.318181818,0.214136453,-0.211314977,0.131326889,3.138164476,440.2512761,711.030966,9.153432679,-19.83757664,0.2,250,3.4,8.6,,,,,
E-0017366,Cc1nnc(-c2ccn3nc(C(=O)N4C[C@H]5CN(c6ccncc6)C[C@@H]5C4)cc3c2)s1,371.512,79.52,8,0,3,0.318181818,0.21404423,-0.211906279,0.131953439,3.646961442,443.2174813,768.6455546,9.182212581,-19.89133798,0.5,15,0.6,3.9,,,,,
E-0017367,Cc1nnc(-c2ccc3c(C)c(C(=O)NC4CCN(c5ccncc5C)CC4)nn3c2)s1,398.424,88.31,8,1,4,0.347826087,0.221648294,-0.218140238,0.142620033,2.191374873,462.1012814,509.9050011,8.263167181,-18.10769259,3,9.25,6.8,36.4,11.9,1.22,4,3.31,6.37
E-0017368,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccn6nccc6c5)CC4)cc3c2)s1,394.656,92.72,9,1,4,0.260869565,0.234938782,-0.195634364,0.115477651,4.238335536,480.3756342,631.4805012,9.321600097,-20.44934501,2.9,2.66,256.9,428.8,,,,,
E-0017369,CO[C@H]1CN(c2ccncc2)CC[C@H]1NC(=O)c1cc2cc(-c3nnc(C)s3)cnc2n1C,407.16,98.06,9,1,5,0.347826087,0.240838982,-0.212692369,0.142870275,2.03069308,463.354229,759.1262088,9.712463702,-21.11465296,0.8,276,0,0,3.86,8.57,50.7,14.46,22.9
E-0017370,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N[C@H]2CCN(c4ccncc4)C[C@@H]2F)n3C)s1,386.256,88.83,8,1,4,0.318181818,0.22997701,-0.216428518,0.147323986,1.382740999,443.278789,689.6960111,10.24473623,-22.31115769,1.2,287,2.7,0.1,,,,,
E-0017371,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cn[nH]n4)ccn3n2)CC1,358.496,104.1,7,2,4,0.285714286,0.290379809,-0.217980714,0.155565547,2.560640229,400.507079,428.8129662,8.832019784,-19.70463427,2.2,2.05,,,,,,,
E-0017372,Cc1cnccc1N1CCC(NC(=O)c2cc3ccc(-c4cn(C)cn4)nc3n2C)CC1,395.32,80.87,7,1,4,0.333333333,0.204568451,-0.208358684,0.149398363,2.044935285,457.5084893,723.9644922,9.272408089,-20.21250614,2.4,14.2,,,,,,,
E-0017373,Cc1cnccc1N1CCC(NC(=O)c2cn3nc(-c4cn(C)cn4)ccc3n2)CC1,375.264,93.24,8,1,4,0.318181818,0.248465081,-0.218009688,0.1453194,4.882810631,423.5403168,520.4241623,8.933356459,-19.84743605,1.8,151,,,,,,,
E-0017374,Cc1nnc(-c2ccn3cc(C(=O)NC4CCN(c5ccncc5C)CC4)nc3c2)s1,381.272,88.31,8,1,4,0.318181818,0.231619421,-0.216954517,0.135644219,4.119619015,447.7851128,566.3428709,9.213170072,-20.08753136,2.2,25.1,,,,,,,
E-0017375,Cc1nnc(-c2cc3cc(C(=O)NC4CCN(c5ccncc5C)CC4)ncn3c2)s1,381.864,88.31,8,1,4,0.318181818,0.231260344,-0.218338969,0.145398725,2.228601038,450.4646971,511.4721777,8.724346526,-19.18200176,2.5,2.79,20.2,35.6,,,,,
E-0017376,Cc1nnc(-c2cn3ccc(C(=O)NC4CCN(c5ccncc5C)CC4)cc3n2)s1,382.488,88.31,8,1,4,0.318181818,0.23088306,-0.218877798,0.144868981,1.134303149,442.4090766,627.1411569,9.758013241,-21.35696956,2.1,17.6,,,,,,,
E-0017377,Cc1nnc(-c2cnc3cc(C(=O)NC4CCN(c5ccncc5C)CC4)cnc3c2)s1,391.56,96.79,8,1,4,0.304347826,0.247190724,-0.21736881,0.119274037,2.445103462,461.3177769,644.77606,9.453184545,-20.58525601,2.1,5.15,,,,,,,
E-0017378,Cc1cnccc1N1CCC(NC(=O)c2cn3nc(-c4cn(C)cn4)sc3n2)CC1,366.632,93.24,9,1,4,0.35,0.254314953,-0.217956437,0.158617242,5.972984203,407.1417613,552.9876923,9.126202989,-20.19759393,2,17.6,,,,,,,
E-0017379,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)o1,388.648,101.97,8,1,4,0.347826087,0.262371092,-0.218652257,0.152836379,2.518521162,433.6693513,719.2668062,9.314072895,-20.25938815,2.4,3.01,,,,,,,
E-0017380,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nccn4C)ccn3n2)CC1,379.096,80.35,7,1,4,0.304347826,0.21195159,-0.212984381,0.154096967,4.739256879,432.2929652,574.807756,9.238599844,-20.16955179,2.1,47.2,30.7,24,,,,,
E-0017381,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4ncc(C)n4C)ccn3n2)CC1,396.16,80.35,7,1,4,0.333333333,0.202822092,-0.208965557,0.15156494,4.956734334,451.5027512,602.5705301,9.317796716,-20.32707748,2.3,237,59.1,68.2,,,,,
E-0017382,CN1CCC(c2ccn3nc(C(=O)NC4CCN(c5ccncc5Cl)CC4)cc3c2)CC1,410.664,65.77,6,1,4,0.458333333,0.160155261,-0.204705506,0.158273922,3.272346701,432.3768271,353.5573782,6.642281441,-14.81136914,1.9,238,,,,,,,
E-0017383,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cccnn3)cnc21,373.04,88.83,7,1,4,0.260869565,0.238124598,-0.2147252,0.149762103,2.76787239,433.2291598,821.4708679,10.15804239,-21.74330814,0.7,297,0,0,0.69,29.48,43.4,6.57,11.1
E-0017384,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cccnn4)ccn3n2)CC1,374.008,88.31,7,1,4,0.260869565,0.236117944,-0.217995322,0.143091033,2.956661828,430.5765762,531.9624406,8.948687451,-19.55843258,2,23.9,6.6,21.4,,,,,
E-0017385,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccnn4C)CC2)n3C)s1,383.168,93.76,9,1,4,0.380952381,0.244696843,-0.21354432,0.143948276,2.872641282,433.6437237,684.9613282,9.24180915,-20.02981176,2.7,11.4,5.5,20.1,25.95,1.27,17.4,7.83,7.25
E-0017386,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4cncs4)CC2)n3C)s1,372.304,88.83,9,1,4,0.35,0.238595341,-0.203661051,0.134579401,1.595285833,434.8643575,553.1290522,8.643302477,-19.02993765,2.7,6.19,18.9,142.6,24.63,0.97,9.5,4.51,38.4
E-0017387,Cc1ncc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)s1,388.904,88.83,9,1,4,0.380952381,0.228411125,-0.200001847,0.13014467,2.654623158,453.9512697,634.5578431,8.892700848,-19.29941773,3.1,,,,,,,,
E-0017388,CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4cncs4)CC2)n3C)CC1,398.256,69.53,8,1,4,0.5,0.174586196,-0.197507565,0.142834265,2.515929975,440.429306,463.0209551,8.364414873,-18.47063799,1.7,278,,,,,,,
E-0017389,Cc1ncc(N2CCC(NC(=O)c3cc4cc(N5CCN(C)CC5)cnc4n3C)CC2)s1,415.232,69.53,8,1,4,0.52173913,0.167448559,-0.197497178,0.142926789,2.303810236,458.6277061,386.6935007,7.419193624,-16.47981594,2.1,21.2,,,,,,,
E-0017390,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4cnsc4)CC2)n3C)s1,372.016,88.83,9,1,4,0.35,0.238780052,-0.207574185,0.137799846,3.05113108,431.9958451,710.501891,8.94140204,-19.34053529,2.7,3.17,,,,,,,
E-0017391,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccn(C)n4)CC2)n3C)s1,382.712,93.76,9,1,4,0.380952381,0.244988399,-0.195346428,0.125859774,4.37812205,436.2349906,609.7566199,8.979529071,-19.50536265,2.1,253,0,19.1,24.14,1.09,21.6,15.29,26.8
E-0017392,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4cnn(C)n4)CC2)n3C)s1,379.32,106.65,10,1,4,0.4,0.281161025,-0.20467587,0.135261101,3.316338035,428.8635197,553.7338717,8.971420885,-19.65098288,2.3,5.03,,,27.95,0.9,18.1,11.82,11.8
E-0017393,Cc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)ccn1,397.256,88.83,8,1,4,0.347826087,0.223608957,-0.212352831,0.142611783,2.68332323,464.0089466,728.1689914,9.36494097,-20.16612484,1.1,40.2,1.1,0,1.78,13.07,29.4,2.05,4.43
E-0017394,CNc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)ccn1,409.792,100.86,9,2,5,0.347826087,0.246124863,-0.202168861,0.132602606,3.416720532,477.8047647,754.1244368,10.02767078,-21.65797363,1.3,251,4.4,45.7,1.63,8.47,9.9,0.77,1.82
E-0017395,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccc(=O)n(C)c4)CC2)n3C)s1,406.328,97.94,9,1,4,0.347826087,0.241036798,-0.195317928,0.126641326,2.071351312,468.4377453,720.0601011,10.20221092,-22.24091704,1.5,20.3,,,,,,,
E-0017396,COc1ccc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)cc1,410.928,85.17,8,1,5,0.333333333,0.207262586,-0.192254773,0.123579606,1.099278595,475.8552207,408.5728365,8.118360994,-17.95939292,3.5,0.152,,,,,,,
E-0017397,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN(C)C4COC4)ccc3c12,315.984,59.49,5,1,5,0.421052632,0.188269026,-0.195841082,0.15643937,1.454146617,342.5994319,297.6507564,6.581580046,-14.76328866,2,246,22.5,1288.4,,,,,
E-0017398,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC[C@@](C)(O)C4)ccc3c12,330.672,70.49,5,2,4,0.45,0.213171965,-0.195887264,0.156401482,1.470324634,359.4381127,287.9396437,6.430397721,-14.43182312,1.3,251,2.3,455.8,,,,,
E-0017399,CO[C@H]1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,331.096,59.49,5,1,5,0.45,0.179675985,-0.195862526,0.15640995,0.587141789,358.9019458,271.8492198,6.067903854,-13.63338415,1.9,251,3.9,421.9,,,,,
E-0017400,CO[C@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,347.488,59.49,5,1,5,0.476190476,0.171200157,-0.195623057,0.155887406,0.190154594,375.2245724,262.5002569,6.085012491,-13.700732,2.3,245,26.2,2835.4,,,,,
E-0017401,Cc1cn(C)c(=O)c2[nH]c3cc(O[C@@H]4CCCN(C)C4)ccc3c12,304.424,50.26,4,1,2,0.421052632,0.165098678,-0.195475325,0.155901872,0.810222235,343.4046862,233.7648005,5.264413336,-11.83328823,1.9,246,2.9,624.8,,,,,
E-0017402,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCN(C)CC4)cc(F)c3c12,339.28,53.5,5,1,4,0.45,0.157686866,-0.198003433,0.157469233,0.321813007,364.9114174,245.6617355,5.687110782,-12.80547859,2.2,217,9.6,215.8,10.62,2.33,7.2,1.18,
E-0017403,Cc1cn(C)c(=O)c2[nH]c3cc(F)cc(OCCN4CCN(C)CC4)c3c12,339.576,53.5,5,1,4,0.45,0.157549415,-0.196321545,0.156908921,2.061875793,362.9131868,221.8666241,5.64648185,-12.7578657,2.1,10.4,14.7,448.4,19.41,1.46,18.3,2.06,
E-0017404,Cc1cn(C)c(=O)c2[nH]c3cc(OC[C@@H]4CCCN4C)ccc3c12,305.448,50.26,4,1,3,0.421052632,0.164545193,-0.195693767,0.156487484,0.954600067,341.0553651,224.4904152,5.145316084,-11.56127601,1.6,96.3,1,756.5,,,,,
E-0017405,COC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,346.152,59.49,5,1,5,0.45,0.171860917,-0.200517719,0.152625239,0.629205268,373.8843556,237.7139471,5.916167551,-13.35307218,2.5,11,12.2,221.7,17.43,1.2,1.1,0.99,
E-0017406,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CCC5(CC4)COC5)ccc32)c1=O,353.976,59.49,5,1,4,0.476190476,0.168062242,-0.20200908,0.156467838,1.146428459,383.9106198,341.2750112,6.417417343,-14.42633693,1.8,2.13,23.1,144,18.06,0.51,1.4,1.55,3.41
E-0017407,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CCC5(COC5)C4)ccc32)c1=O,338.016,59.49,5,1,4,0.45,0.175997586,-0.200121054,0.153309235,0.444253734,366.2546882,261.1555557,6.456819029,-14.60746207,2.2,41.2,23.3,363,22.92,1.46,1.8,1.61,3.37
E-0017409,COC1CCN(CCOc2cc(F)c3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,352.632,59.49,5,1,5,0.476190476,0.168702784,-0.197360314,0.156490955,0.696913438,371.8079367,259.7054268,5.920839827,-13.297448,2.7,203,16.5,717.6,13.02,1.46,1.9,0.97,
E-0017410,CN1CC(Cn2cc3[nH]c4c(=O)n(C)ccc4c3n2)C1,246.424,58.85,5,1,2,0.428571429,0.238816024,-0.196185783,0.155238515,1.150856433,266.2081936,301.699095,5.749689425,-12.84273494,-1.1,256,13.6,22.2,2.65,0.98,86.9,92.42,
E-0017411,CN1CC(Cn2cc3c(n2)[nH]c2c(=O)n(C)ccc23)C1,246.424,58.85,5,1,2,0.428571429,0.238816024,-0.196909356,0.158453079,2.149484063,264.9565171,257.6310909,5.67936356,-12.71635659,-1.1,262,5.4,32.6,1.32,1.77,79.5,50.35,
E-0017412,Cn1cc(-c2cn(C)c(=O)c3[nH]c4cc(OCCN5CC6(COC6)C5)ccc4c23)cn1,376.728,77.31,7,1,5,0.391304348,0.205214372,-0.194322825,0.151506262,1.881883224,417.1479664,449.2065876,8.56012568,-19.19589823,1.2,251,16.2,144.2,1.1,15.39,13.5,13.34,24.2
E-0017413,CC(=O)c1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,343.68,76.56,6,1,5,0.428571429,0.222765363,-0.204681989,0.15079064,0.757005537,375.9515773,412.2283684,7.751456943,-17.56612104,0.9,258,2.4,57.1,,,,,
E-0017414,C=Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,334.392,59.49,5,1,5,0.380952381,0.177904974,-0.196684583,0.154757896,1.081513657,376.2655859,326.0153733,6.775077279,-15.26107507,2,246,6.4,735.1,11.53,2.81,1.3,3.25,8.27
E-0017415,CCCOc1nc2c(NCc3ccncn3)nc(Cl)nc2[nH]1,266.624,101.5,7,2,6,0.307692308,0.38068591,-0.216948238,0.169690535,4.15798177,260.6369181,580.5282485,7.515090592,-16.72515157,2.2,33.2,53.4,494.6,,,,,
E-0017416,Cc1cn(C)c(=O)c2[nH]c3cc(OC4CCN(C5COC5)CC4)ccc3c12,338.536,59.49,5,1,3,0.476190476,0.175727249,-0.195458,0.155935701,1.319831384,371.3670205,288.8581928,6.505323408,-14.58472239,2.3,11.9,8.5,928,,,,,
E-0017417,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C5COC5)CC4)ccc3c12,358.888,53.5,5,1,3,0.5,0.149071577,-0.18295649,0.147459058,1.437161561,411.2576739,364.9511493,6.76417778,-15.08750269,2,8.74,2.7,132.4,,,,,
E-0017418,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc12,351.28,59.49,5,1,5,0.409090909,0.169352084,-0.199212053,0.160381052,1.176502376,392.1274022,336.8774998,6.988229302,-15.71950506,2.2,16.2,10.8,23.7,13.47,2.05,5.2,2.88,
E-0017419,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3F)cc12,354.192,50.26,4,1,5,0.409090909,0.141900438,-0.200082202,0.156961061,1.825350427,397.9465551,222.4275209,5.169471029,-11.59561071,3.1,18.6,10.7,270.8,,,,,
E-0017420,c1ncc2c(-c3ccc(OCCN4CCCCC4)cc3)n[nH]c2n1,299.904,66.93,5,1,5,0.388888889,0.223171415,-0.216211493,0.148287498,1.584476534,322.2600163,171.3454868,5.039938569,-11.57703725,1.7,290,,,,,,,
E-0017421,c1cc2[nH]ncc2c(-c2ccc(OCCN3CCCCC3)cc2)n1,303.68,54.04,4,1,5,0.368421053,0.177950474,-0.215864319,0.158417965,0.305978059,337.6977182,243.6301296,5.309744241,-11.92210918,2,287,,,,,,,
E-0017422,Cc1ccnc2c(-c3ccc(OCCN4CCCCC4)cc3)cnn12,321.352,42.66,5,0,5,0.4,0.132751624,-0.199498714,0.141616149,0.923293766,362.3655184,339.7285892,4.448601517,-9.879755957,2.2,291,,,,,,,
E-0017423,c1nc(-c2ccc(OCCN3CCCCC3)cc2)c2cn[nH]c2n1,299.64,66.93,5,1,5,0.388888889,0.223368042,-0.216169948,0.142322503,1.478941442,333.1713945,195.2732981,4.921121852,-11.30480617,1.7,282,1.9,94.8,27.02,1.27,50.8,20.7,
E-0017424,Cn1ccc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c2c1=O,332.888,50.26,4,1,5,0.380952381,0.150981712,-0.19923405,0.177964315,1.18697318,363.2536137,273.9026727,5.897755152,-13.27984418,2.1,290,0,100.6,18.98,1.57,26.3,8.01,
E-0017425,Cn1cc(-c2ccc(OCCN3CC4(COC4)C3)cc2)c2cc[nH]c2c1=O,334.4,59.49,5,1,5,0.380952381,0.177900718,-0.197005105,0.173257851,0.80241633,358.5954638,329.1302907,6.983314279,-15.71816782,1.6,284,1.5,18.9,14.45,2.83,15.5,22.97,
E-0017426,Cn1cc(-c2ccc(OCCN3CC4(COC4)C3)cc2)c2c(Cl)c[nH]c2c1=O,350.216,59.49,5,1,5,0.380952381,0.169866597,-0.201496629,0.174193901,0.36516322,367.6075736,318.2812866,6.99717154,-15.76667677,2.2,59.4,6.4,97.8,13.56,2.07,15.7,10.91,
E-0017427,Cn1cc(-c2ccc(OCCN3CCCCC3)cc2)c2c(Cl)c[nH]c2c1=O,347.672,50.26,4,1,5,0.380952381,0.144561541,-0.201319673,0.17405822,0.829657715,371.6460123,261.0736835,5.625942134,-12.6848876,2.7,67.1,,,,,,,
E-0017429,N#Cc1ccn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,327.168,53.56,5,0,5,0.333333333,0.163707942,-0.209779569,0.141688038,4.380859476,378.5336898,502.4471902,7.040513203,-15.15656587,2,290,,132.7,20.27,1.39,21.4,6.57,
E-0017430,Cc1nc2c(C#N)cnn2cc1-c1ccc(OCCN2CCCCC2)cc1,339.888,66.45,6,0,5,0.380952381,0.195505578,-0.217065,0.148007578,4.608394853,375.3544418,403.3210959,6.294860341,-13.99069035,1.6,276,,,,,,,
E-0017431,Fc1cc(-c2ccnc3c(F)cnn23)ccc1OCCN1CC2CCC(C1)O2,331.528,51.89,6,0,5,0.4,0.1565177,-0.214220751,0.139033756,2.344116944,352.0337577,301.1531526,4.942312945,-11.09332771,3,37.1,,236.3,16.8,0.73,6.4,2.34,
E-0017432,C(#CC1CC1)c1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,369.096,42.66,5,0,5,0.416666667,0.115579687,-0.211629208,0.144245156,2.192799599,432.5880471,314.242102,5.486287173,-12.32601941,3.2,38.6,,,,,,,
E-0017433,N#Cc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,326.776,53.56,5,0,5,0.333333333,0.163904326,-0.210031764,0.1478106,3.505304059,376.5845527,432.3062762,5.42903918,-12.01245507,2.8,234,,,,,,,
E-0017434,N#Cc1cc2ccc(-c3ccc(OCCN4CCCCC4)c(F)c3)cn2n1,331.608,53.56,5,0,5,0.333333333,0.161516007,-0.210335286,0.146496052,3.009984267,374.6842705,475.1174713,5.762096517,-12.68649629,3,122,,,,,,,
E-0017435,CCOC(=O)c1cc2ccc(-c3ccc(OCCN4CCCCC4)c(F)c3)cn2n1,376.448,56.07,6,0,7,0.391304348,0.148944874,-0.213338033,0.151577997,2.601649439,411.0049624,389.1599539,5.792888533,-12.89135531,3.3,39.2,,,,,,,
E-0017436,NC(=O)c1cc2ccc(-c3ccc(OCCN4CCCCC4)c(F)c3)cn2n1,345.248,72.86,5,1,6,0.333333333,0.211036704,-0.203976433,0.148089611,2.953236148,381.4662565,411.8033958,6.838546458,-15.25374291,2.1,288,,,,,,,
E-0017437,N#Cc1cc2ncc(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)cn2n1,339.096,75.68,7,0,5,0.380952381,0.223181636,-0.218608854,0.14087024,3.546239885,382.6415407,509.1187109,6.569400406,-14.71686806,2.9,1.81,,201,12.46,0.75,3.8,2.72,
E-0017438,Brc1cc2ncc(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)cn2n1,340.464,51.89,6,0,5,0.4,0.152409653,-0.217345608,0.150773278,2.148923319,382.1640986,340.9834745,5.389073223,-12.2011482,3.6,1.28,,,,,,,
E-0017439,Cc1cnn2cc(-c3ccc(C(N)=O)cc3)ccc12,228.896,60.39,3,1,2,0.066666667,0.263831609,-0.208357617,0.149103295,0.927169982,277.0544381,333.3095633,6.242363683,-13.79035445,2.6,6.53,,3127,14.17,0.5,9.2,1.46,
E-0017440,NC(=O)c1ccc(-c2ccc3c(Cl)cnn3c2)cc1,227.84,60.39,3,1,2,0,0.265054424,-0.214844805,0.153077666,1.320025765,269.6043715,331.0708091,6.086384441,-13.481547,3,1.52,,,,,,,
E-0017441,N#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)c4cc[nH]c34)cnc12,351.928,82.24,6,1,5,0.318181818,0.233684163,-0.202504084,0.125516873,3.603096073,410.4250677,407.7995239,7.535761815,-16.71005414,2,282,,,,,,,
E-0017442,Cc1cc(-c2ccc(OCCN3CCCCC3)n(C)c2=O)cc2cnccc12,360.416,47.36,5,0,5,0.391304348,0.131403711,-0.204779359,0.144641271,3.957745882,412.4436936,418.8762308,5.869640814,-12.92755887,2.6,304,,,,,,,
E-0017443,Cc1cc(-c2ccc(OCCN3CCCCC3)n(C)c2=O)c2ccncc2c1,359.784,47.36,5,0,5,0.391304348,0.131634536,-0.208185502,0.150202466,4.266924245,397.4068366,445.9962919,6.32287064,-13.78389111,2,272,,,,,,,
E-0017444,Cc1c(OCCN2CCCCC2)ccc(-c2cnc3c(C#N)cnn3c2)c1F,344.16,66.45,6,0,5,0.380952381,0.193078801,-0.21755085,0.141924355,5.243026714,378.7741359,395.2355587,6.126227179,-13.60435619,2.5,11.5,,,,,,,
E-0017445,Cc1c(OCCN2CCCCC2)ccc(-c2cc(F)cc(Cl)c2)c1N,331.216,38.49,3,1,5,0.4,0.116208154,-0.204201869,0.167174526,1.379239595,347.8463228,92.20711887,3.47853731,-7.967955844,3.5,91.6,,,,,,,
E-0017446,Cc1c(OCCN2CCCCC2)ccc(-c2ccc3c(c2)C(=O)N=C3O)c1N,352.04,88.15,4,2,5,0.363636364,0.250397682,-0.204523453,0.110492786,2.938733432,397.3251917,358.7686347,7.395834809,-16.49450391,1.8,13.8,,,,,,,
E-0017447,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4cnn(C)c4)CC2)n3C)s1,387.008,80.87,8,1,4,0.363636364,0.208962089,-0.193036251,0.131541055,2.565723042,445.520388,523.8536605,9.1575786,-20.08024516,2.6,6.38,,,,,,,
E-0017448,CNC(=N)Nc1ccc2nc(C)cc(Nc3cccc(OC)c3)c2c1,313.2,82.06,4,4,4,0.157894737,0.262005109,-0.19798455,0.145308864,2.58939086,379.2047556,406.3232742,8.337609275,-18.16668305,-0.3,171,,,,,,,
E-0017449,CNC(=O)c1ccc2nc(C)cc(Sc3cccc(CN4CCCCC4)c3)c2c1,380.768,45.23,4,1,5,0.333333333,0.118786243,-0.217806215,0.144230642,2.765646897,437.9441007,304.2306618,5.306618304,-11.72487239,3.1,275,,,,,,,
E-0017450,Cn1cnc(-c2ccn3nc(C(=O)NC4CCN(c5cnn(C)c5)CC4)cc3c2)c1,364.992,85.28,8,1,4,0.333333333,0.233648957,-0.193144906,0.139451981,3.876870651,406.8586295,639.6591174,9.627076437,-21.27338558,1.5,17.9,,,,,,,
E-0017451,Cc1nnc(-c2ccc3c(C)c(C(=O)NC4CCN(c5ccncc5)CC4)nn3c2)s1,381.784,88.31,8,1,4,0.318181818,0.231308803,-0.212819307,0.137556934,4.530578702,448.8856911,567.4901935,8.667551924,-18.94886652,1.3,22.1,2.7,8.4,6.68,4.16,25.7,4.32,7.83
E-0017452,Cc1nnc(-c2cnc3[nH]c(C(=O)N(C)C4CCN(c5ccncc5)CC4)cc3c2)s1,381.096,90.9,7,1,4,0.318181818,0.238522577,-0.213878157,0.143409493,3.070893159,444.7953195,819.0705281,9.506928935,-20.60568292,1,40.2,5.8,13.5,,,,,
E-0017453,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-n4ccnc4)cnc3n2C)CC1,378.88,80.87,7,1,4,0.304347826,0.21344489,-0.218200258,0.155581884,0.750368876,420.5817283,649.0115321,8.841624621,-19.39139385,2.5,10.8,5.9,41.5,,,,,
E-0017454,Cc1cnccc1N1CCCN(C(=O)c2cc3cc(-c4cn(C)cn4)ccc3n2C)CC1,400.144,59.19,6,0,3,0.32,0.147921748,-0.199852537,0.156704291,3.915237927,456.0677149,787.9806699,9.095168807,-19.70193186,1.6,283,,,,,,,
E-0017455,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-n4cnc(C5CC5)c4)cnc3n2C)CC1,422.032,80.87,7,1,5,0.384615385,0.191620541,-0.217947662,0.155593861,0.579727661,469.6365653,626.0754275,8.714644339,-19.09069769,3.6,12.4,44.4,23.7,,,,,
E-0017456,Cc1nnc(-c2cnc3c(c2)nc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)s1,392.888,101.72,9,1,4,0.363636364,0.258903301,-0.218907363,0.141412647,1.477525029,448.5726963,536.8462539,8.183727128,-18.07092419,2.4,27.4,9.4,20.3,,,,,
E-0017457,Cc1nnc(-c2ccc3[nH]c(C(=O)N(C)C4CCN(c5ccncc5)CC4)cc3c2)s1,385.28,78.01,6,1,4,0.304347826,0.202476121,-0.212602064,0.150213495,2.248853617,456.5652399,721.3932406,9.142086396,-19.9750084,1.6,6.8,,,,,,,
